repository,repository_url,method,test_method
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/filter/capability/GeometryOperand.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-filter/src/test/java/org/geotools/filter/v1_1/capabilities/GeometryOperandsTypeBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/referencing/src/main/java/org/geotools/referencing/factory/HTTP_URI_AuthorityFactory.java,/tmp/repo_sxwssjp1/modules/library/referencing/src/test/java/org/geotools/referencing/factory/HTTP_URI_AuthorityFactoryTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/plugin/shapefile/src/main/java/org/geotools/data/shapefile/index/Data.java,/tmp/repo_sxwssjp1/modules/plugin/feature-pregeneralized/src/test/java/org/geotools/data/gen/PreGeneralizedDataStoreTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-core/src/main/java/org/geotools/xsd/impl/Buffer.java,/tmp/repo_sxwssjp1/modules/library/render/src/test/java/org/geotools/renderer/lite/MetaBufferEstimatorTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/metadata/src/main/java/org/geotools/util/Range.java,/tmp/repo_sxwssjp1/modules/plugin/imagemosaic/src/test/java/org/geotools/gce/imagemosaic/DateRangeVisitorTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-gml2/src/main/java/org/geotools/gml2/GML.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-gml2/src/test/java/org/geotools/gml2/bindings/GMLCoordTypeBinding2Test.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-sqlserver/src/main/java/org/geotools/data/sqlserver/reader/Type.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-sld/src/test/java/org/geotools/sld/bindings/SLDSelectedChannelTypeBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-oracle/src/main/java/org/geotools/data/oracle/sdo/ETYPE.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-gml3/src/test/java/org/geotools/gml3/bindings/CircleTypeBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/filter/Id.java,/tmp/repo_sxwssjp1/modules/unsupported/elasticsearch/src/test/java/org/geotools/process/elasticsearch/GeoHashGridTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/main/src/main/java/org/geotools/api/data/FeatureSource.java,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-mysql/src/test/java/org/geotools/data/mysql/MySQLFeatureSourceOnlineTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/main/src/main/java/org/geotools/filter/Filters.java,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-informix/src/test/java/org/geotools/data/informix/InformixSpatialFiltersOnlineTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/unsupported/postgis-raster/src/main/java/org/geotools/gce/pgraster/SQL.java,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-mysql/src/test/java/org/geotools/data/mysql/MySQLTransactionOnlineTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/feature/type/PropertyType.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-gml2/src/test/java/org/geotools/gml2/bindings/GMLLineStringPropertyTypeBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/metadata/src/main/java/org/geotools/metadata/math/Line.java,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-postgis/src/test/java/org/geotools/data/postgis/ps/PostgisUuidOnlineTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/filter/Or.java,/tmp/repo_sxwssjp1/modules/library/render/src/test/java/org/geotools/renderer/lite/RenderingBufferExtractorTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/referencing/Factory.java,/tmp/repo_sxwssjp1/modules/unsupported/process-geometry/src/test/java/org/geotools/process/geometry/GeometryProcessFactoryTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/feature/Attribute.java,/tmp/repo_sxwssjp1/modules/extension/complex/src/test/java/org/geotools/filter/function/AttributeCountFunctionTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/render/src/main/java/org/geotools/renderer/Renderer.java,/tmp/repo_sxwssjp1/modules/plugin/charts/src/test/java/org/geotools/renderer/chart/GeometryRendererTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/referencing/src/main/java/org/geotools/referencing/operation/builder/Circle.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-gml3/src/test/java/org/geotools/gml3/bindings/CircleTypeBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/filter/Or.java,/tmp/repo_sxwssjp1/modules/library/referencing/src/test/java/org/geotools/referencing/operation/transform/WarpTransformTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/referencing/Factory.java,/tmp/repo_sxwssjp1/modules/library/referencing/src/test/java/org/geotools/referencing/factory/URN_AuthorityFactoryTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-gml2/src/main/java/org/geotools/gml2/GML.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-gml2/src/test/java/org/geotools/gml2/bindings/GMLMultiGeometryPropertyTypeBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/coverage/src/main/java/org/geotools/coverage/processing/operation/Warp.java,/tmp/repo_sxwssjp1/modules/library/referencing/src/test/java/org/geotools/referencing/operation/transform/WarpBuilderTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/metadata/src/main/java/org/geotools/metadata/math/Line.java,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-hana/src/test/java/org/geotools/data/hana/HanaTimeZoneCETDateOnlineTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/filter/Or.java,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-sqlserver/src/test/java/org/geotools/data/sqlserver/SQLServerFeatureStoreOnlineTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/metadata/src/main/java/org/geotools/metadata/math/Line.java,/tmp/repo_sxwssjp1/modules/library/render/src/test/java/org/geotools/renderer/lite/gridcoverage2d/TestLinearClassifier.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/feature/Feature.java,/tmp/repo_sxwssjp1/modules/plugin/feature-pregeneralized/src/test/java/org/geotools/data/gen/VerticalPreGeneralizedFeatureSourceTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/main/src/main/java/org/geotools/api/data/FeatureStore.java,/tmp/repo_sxwssjp1/modules/unsupported/jdbc-h2gis/src/test/java/org/h2gis/geotools/H2GISFeatureStoreExposedPkTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/plugin/shapefile/src/main/java/org/geotools/data/shapefile/index/Data.java,/tmp/repo_sxwssjp1/modules/unsupported/jdbc-teradata/src/test/java/org/geotools/data/teradata/TeradataEmptyOnlineTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/unsupported/process/src/main/java/org/geotools/process/Process.java,/tmp/repo_sxwssjp1/modules/unsupported/process-geometry/src/test/java/org/geotools/process/geometry/GeometryProcessFactoryTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/filter/Or.java,/tmp/repo_sxwssjp1/modules/unsupported/ogr/ogr-jni/src/test/java/org/geotools/data/ogr/jni/JniOGRDataStoreTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-oracle/src/main/java/org/geotools/data/oracle/sdo/ETYPE.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-wfs/src/test/java/org/geotools/wfs/v2_0/bindings/GetPropertyValueTypeBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/unsupported/postgis-raster/src/main/java/org/geotools/gce/pgraster/SQL.java,/tmp/repo_sxwssjp1/modules/plugin/epsg-hsql/src/test/java/org/geotools/referencing/factory/epsg/hsql/ThreadedHsqlEpsgFactoryTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/style/Graphic.java,/tmp/repo_sxwssjp1/modules/library/render/src/test/java/org/geotools/renderer/lite/GraphicsAwareDpiRescaleStyleVisitorTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/filter/Id.java,/tmp/repo_sxwssjp1/modules/unsupported/process-feature/src/test/java/org/geotools/process/vector/CentroidProcessTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/metadata/src/main/java/org/geotools/metadata/math/Line.java,/tmp/repo_sxwssjp1/modules/unsupported/jdbc-teradata/src/test/java/org/geotools/data/teradata/TeradataEmptyOnlineTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/jdbc/src/main/java/org/geotools/jdbc/PrimaryKey.java,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-db2/src/test/java/org/geotools/data/db2/DB2PrimaryKeyFinderOnlineTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-wfs/src/main/java/org/geotools/wfs/v2_0/bindings/PropertyTypeBinding.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-gml3/src/test/java/org/geotools/gml3/bindings/MultiCurvePropertyTypeBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/metadata/src/main/java/org/geotools/util/factory/FactoryIteratorProvider.java,/tmp/repo_sxwssjp1/modules/library/metadata/src/test/java/org/geotools/util/factory/FactoryIteratorProviderTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/filter/Or.java,/tmp/repo_sxwssjp1/modules/library/metadata/src/test/java/org/geotools/util/logging/MonolineFormatterTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/xml/src/main/java/org/geotools/xml/schema/Choice.java,/tmp/repo_sxwssjp1/modules/library/xml/src/test/java/org/geotools/xml/gml/ChoiceAttributeTypeImplTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/coverage/src/main/java/org/geotools/coverage/processing/operation/Exp.java,/tmp/repo_sxwssjp1/modules/library/render/src/test/java/org/geotools/renderer/style/ExpressionExtractorTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/extension/app-schema/sample-data-access/src/main/java/org/geotools/appschema/resolver/data/SampleDataAccess.java,/tmp/repo_sxwssjp1/modules/extension/app-schema/sample-data-access/src/test/java/org/geotools/appschema/resolver/data/SampleDataAccessDataTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/feature/type/PropertyType.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-gml3/src/test/java/org/geotools/gml3/bindings/LineStringPropertyTypeBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/filter/Or.java,/tmp/repo_sxwssjp1/modules/library/cql2-text/src/test/java/org/geotools/filter/text/cql_2/conformance/ConformanceTest9OnlineTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/metadata/src/main/java/org/geotools/measure/Angle.java,/tmp/repo_sxwssjp1/modules/unsupported/mbtiles/src/test/java/org/geotools/mbtiles/RectangleLongTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/plugin/shapefile/src/main/java/org/geotools/data/shapefile/index/Data.java,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-informix/src/test/java/org/geotools/data/informix/InformixDataStoreFactoryTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-core/src/main/java/org/geotools/xsd/Binding.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-gml3/src/test/java/org/geotools/gml3/v3_2/bindings/MultiSurfaceTypeBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/feature/Feature.java,/tmp/repo_sxwssjp1/modules/plugin/geopkg/src/test/java/org/geotools/geopkg/wps/xml/Geopkgtype_featuresBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/feature/type/Name.java,/tmp/repo_sxwssjp1/modules/plugin/shapefile/src/test/java/org/geotools/data/shapefile/DuplicateColumnNameReaderTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/referencing/src/main/java/org/geotools/referencing/factory/wms/Code.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-gml3/src/test/java/org/geotools/gml3/simple/GeometryCollectionEncoderTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-sld/src/main/java/org/geotools/sld/bindings/SLDRasterSymbolizerBinding.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-sld/src/test/java/org/geotools/sld/bindings/SLDRasterSymbolizerBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/extension/tile-client/src/main/java/org/geotools/tile/TileIdentifier.java,/tmp/repo_sxwssjp1/modules/extension/tile-client/src/test/java/org/geotools/tile/impl/osm/OSMTileIdentifierTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/feature/type/FeatureType.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-sld/src/test/java/org/geotools/sld/bindings/SLDFeatureTypeConstraintBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-filter/src/main/java/org/geotools/filter/v1_1/capabilities/SpatialOperatorsTypeBinding.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-filter/src/test/java/org/geotools/filter/v1_1/capabilities/SpatialOperatorsTypeBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-core/src/main/java/org/geotools/xsd/Binding.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-gml3/src/test/java/org/geotools/gml3/bindings/EnvelopeTypeBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/filter/Or.java,/tmp/repo_sxwssjp1/modules/library/render/src/test/java/org/geotools/renderer/lite/gridcoverage2d/GradientColorMapGeneratorTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-h2/src/main/java/org/geotools/data/h2/H2FilterToSQL.java,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-h2/src/test/java/org/geotools/data/h2/H2FilterToSQLTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/main/src/main/java/org/geotools/filter/Filters.java,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-postgis/src/test/java/org/geotools/data/postgis/ps/PostgisSpatialFiltersOnlineTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/filter/Or.java,/tmp/repo_sxwssjp1/modules/extension/transform/src/test/java/org/geotools/data/transform/CRSEvaluatorTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-sqlserver/src/main/java/org/geotools/data/sqlserver/reader/Type.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-kml/src/test/java/org/geotools/kml/bindings/SchemaTypeBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/docs/src/main/java/org/geotools/xml/TestSchema.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-core/src/test/java/org/geotools/xs/TestSchemaTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/filter/Or.java,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-mysql/src/test/java/org/geotools/data/mysql/jndi/MySQLDataStoreOnlineTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/feature/type/Schema.java,/tmp/repo_sxwssjp1/modules/library/xml/src/test/java/org/geotools/xml/SchemaMergeTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-oracle/src/main/java/org/geotools/data/oracle/sdo/TT.java,/tmp/repo_sxwssjp1/modules/unsupported/flatgeobuf/src/test/java/org/geotools/data/flatgeobuf/AttributeRoundtripTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/feature/Feature.java,/tmp/repo_sxwssjp1/modules/library/render/src/test/java/org/geotools/renderer/lite/RenderableFeatureTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/plugin/epsg-extension/src/main/java/org/geotools/referencing/epsg/esri/UnnamedExtension.java,/tmp/repo_sxwssjp1/modules/plugin/epsg-extension/src/test/java/org/geotools/referencing/epsg/esri/UnnamedExtensionTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/unsupported/flatgeobuf/src/main/java/org/geotools/data/flatgeobuf/FlatGeobufDataStoreFactory.java,/tmp/repo_sxwssjp1/modules/unsupported/flatgeobuf/src/test/java/org/geotools/data/flatgeobuf/FlatGeobufDataStoreFactoryTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/plugin/imagemosaic/src/main/java/org/geotools/gce/imagemosaic/egr/Tile.java,/tmp/repo_sxwssjp1/modules/unsupported/mbtiles/src/test/java/org/geotools/mbtiles/MBTilesFileTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-fes/src/main/java/org/geotools/filter/v2_0/bindings/OverlappedByBinding.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-fes/src/test/java/org/geotools/filter/v2_0/bindings/OverlappedByBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/metadata/src/main/java/org/geotools/metadata/math/Line.java,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-postgis/src/test/java/org/geotools/data/postgis/PostGISFeatureStoreExposePkOnlineTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/style/Graphic.java,/tmp/repo_sxwssjp1/modules/library/render/src/test/java/org/geotools/renderer/lite/GeographicTransformPointTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/filter/spatial/BBOX.java,/tmp/repo_sxwssjp1/modules/plugin/geopkg/src/test/java/org/geotools/geopkg/wps/xml/BboxtypeBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/main/src/main/java/org/geotools/filter/Capabilities.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-ows/src/test/java/org/geotools/ows/v1_1/CapabilitiesParseTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/coverage/src/main/java/org/geotools/coverage/processing/operation/Log.java,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-hana/src/test/java/org/geotools/data/hana/HanaThreeValuedLogicOnlineTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/filter/temporal/EndedBy.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-fes/src/test/java/org/geotools/filter/v2_0/bindings/EndedByBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/extension/ysld/src/main/java/org/geotools/ysld/parse/Util.java,/tmp/repo_sxwssjp1/modules/library/render/src/test/java/org/geotools/renderer/lite/RenderUtilitiesTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-sld/src/main/java/org/geotools/se/v1_1/bindings/StringLengthBinding.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-sld/src/test/java/org/geotools/se/v1_1/bindings/StringLengthBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-sld/src/main/java/org/geotools/se/v1_1/bindings/RasterSymbolizerBinding.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-sld/src/test/java/org/geotools/sld/bindings/SLDRasterSymbolizerBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/plugin/geopkg/src/main/java/org/geotools/geopkg/Features.java,/tmp/repo_sxwssjp1/modules/unsupported/jdbc-h2gis/src/test/java/org/h2gis/geotools/H2GISFeatureStoreExposedPkTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/feature/Feature.java,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-hana/src/test/java/org/geotools/data/hana/HanaFeatureSourceExposePkOnlineTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-core/src/main/java/org/geotools/xsd/Binding.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-sld/src/test/java/org/geotools/sld/bindings/SLDColorMapBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/unsupported/process/src/main/java/org/geotools/process/Process.java,/tmp/repo_sxwssjp1/modules/unsupported/process-feature/src/test/java/org/geotools/process/vector/GroupCandidateSelectionProcessTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/main/src/main/java/org/geotools/api/data/Transaction.java,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-h2/src/test/java/org/geotools/data/h2/H2JDBCTransactionTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/unsupported/process/src/main/java/org/geotools/process/Process.java,/tmp/repo_sxwssjp1/modules/library/xml/src/test/java/org/geotools/xml/filter/FilterCompliancePreProcessorTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/filter/Or.java,/tmp/repo_sxwssjp1/modules/plugin/coverage-multidim/netcdf/src/test/java/org/geotools/coverage/io/netcdf/CoordinateVariableTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/build/maven/xmlcodegen/src/main/java/org/geotools/maven/xmlcodegen/TypeBinding.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-gml3/src/test/java/org/geotools/gml3/bindings/GeometryPropertyTypeBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-wms/src/main/java/org/geotools/wms/v1_3/WMS.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-wms/src/test/java/org/geotools/wms/v1_3/WMSConfigurationTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/plugin/imagemosaic/src/main/java/org/geotools/gce/imagemosaic/RangeVisitor.java,/tmp/repo_sxwssjp1/modules/plugin/imagemosaic/src/test/java/org/geotools/gce/imagemosaic/DateRangeVisitorTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/jdbc/src/main/java/org/geotools/jdbc/VirtualTable.java,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-h2/src/test/java/org/geotools/data/h2/H2VirtualTableTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/plugin/shapefile/src/main/java/org/geotools/data/shapefile/index/Data.java,/tmp/repo_sxwssjp1/modules/unsupported/jdbc-teradata/src/test/java/org/geotools/data/teradata/TeradataFeatureStoreExposePkOnlineTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/plugin/jdbc/jdbc-oracle/src/main/java/org/geotools/data/oracle/sdo/TT.java,/tmp/repo_sxwssjp1/modules/library/metadata/src/test/java/org/geotools/util/KeySortedListTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/style/Displacement.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-sld/src/test/java/org/geotools/sld/bindings/SLDDisplacementBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/metadata/src/main/java/org/geotools/util/logging/Logging.java,/tmp/repo_sxwssjp1/modules/library/metadata/src/test/java/org/geotools/util/logging/LoggingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/library/api/src/main/java/org/geotools/api/feature/type/Name.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-filter/src/test/java/org/geotools/filter/v1_1/capabilities/FunctionNamesTypeBindingTest.java
geotools/geotools,https://github.com/geotools/geotools.git,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-wfs/src/main/java/org/geotools/wfs/v2_0/bindings/QueryTypeBinding.java,/tmp/repo_sxwssjp1/modules/extension/xsd/xsd-wfs/src/test/java/org/geotools/wfs/v2_0/bindings/DropStoredQueryTypeBindingTest.java
